primary_tag,entry_month,time_index,post_chatgpt,exposure_index,high_tag,n_eligible_entrants,established_one_shot_share_365d,established_repeat_high_intensity_share_365d,established_repeat_low_intensity_share_365d,established_repeat_total_share_365d,high_post,exposure_post
android,2021-06,18,0,-0.5824723369899437,0,1473,0.45553292600135775,0.031907671418873046,0.15274949083503056,0.1846571622539036,0,-0.0
android,2021-07,19,0,-0.5824723369899437,0,1427,0.460406447091801,0.023826208829712685,0.15767344078486334,0.18149964961457601,0,-0.0
android,2021-08,20,0,-0.5824723369899437,0,1390,0.4460431654676259,0.017266187050359712,0.13309352517985612,0.15035971223021583,0,-0.0
android,2021-09,21,0,-0.5824723369899437,0,1400,0.4592857142857143,0.025,0.15214285714285714,0.17714285714285713,0,-0.0
android,2021-10,22,0,-0.5824723369899437,0,1191,0.4626364399664148,0.020151133501259445,0.13685978169605373,0.15701091519731317,0,-0.0
android,2021-11,23,0,-0.5824723369899437,0,1249,0.5044035228182546,0.016813450760608487,0.13690952762209768,0.15372297838270615,0,-0.0
android,2021-12,24,0,-0.5824723369899437,0,1154,0.46013864818024264,0.022530329289428077,0.14991334488734837,0.17244367417677645,0,-0.0
android,2022-01,25,0,-0.5824723369899437,0,1270,0.4716535433070866,0.01968503937007874,0.13622047244094487,0.1559055118110236,0,-0.0
android,2022-02,26,0,-0.5824723369899437,0,1278,0.44679186228482004,0.01643192488262911,0.13615023474178403,0.15258215962441313,0,-0.0
android,2022-03,27,0,-0.5824723369899437,0,1213,0.4451772464962902,0.02225886232481451,0.12695795548227534,0.14921681780708984,0,-0.0
android,2022-04,28,0,-0.5824723369899437,0,1157,0.46240276577355227,0.016421780466724288,0.12964563526361278,0.14606741573033707,0,-0.0
android,2022-05,29,0,-0.5824723369899437,0,1138,0.46045694200351495,0.015817223198594025,0.12390158172231985,0.13971880492091387,0,-0.0
android,2022-06,30,0,-0.5824723369899437,0,1155,0.44761904761904764,0.025108225108225107,0.1341991341991342,0.15930735930735931,0,-0.0
android,2022-07,31,0,-0.5824723369899437,0,1137,0.46965699208443273,0.014951627088830254,0.1363236587510994,0.15127528583992964,0,-0.0
android,2022-08,32,0,-0.5824723369899437,0,1266,0.43759873617693523,0.016587677725118485,0.11611374407582939,0.13270142180094788,0,-0.0
android,2022-09,33,0,-0.5824723369899437,0,1118,0.462432915921288,0.01967799642218247,0.11627906976744186,0.13595706618962433,0,-0.0
android,2022-10,34,0,-0.5824723369899437,0,1082,0.455637707948244,0.012939001848428836,0.133086876155268,0.14602587800369685,0,-0.0
android,2022-11,35,0,-0.5824723369899437,0,1055,0.46161137440758293,0.009478672985781991,0.1033175355450237,0.11279620853080569,0,-0.0
android,2022-11,35,1,-0.5824723369899437,0,32,0.40625,0.0,0.125,0.125,0,-0.5824723369899437
android,2022-12,36,1,-0.5824723369899437,0,938,0.464818763326226,0.01812366737739872,0.11087420042643924,0.12899786780383796,0,-0.5824723369899437
android,2023-01,37,1,-0.5824723369899437,0,1081,0.484736355226642,0.0064754856614246065,0.10453283996299723,0.11100832562442184,0,-0.5824723369899437
android,2023-02,38,1,-0.5824723369899437,0,951,0.4931650893796004,0.013669821240799159,0.10935856992639327,0.12302839116719243,0,-0.5824723369899437
android,2023-03,39,1,-0.5824723369899437,0,917,0.4961832061068702,0.010905125408942203,0.11886586695747,0.1297709923664122,0,-0.5824723369899437
android,2023-04,40,1,-0.5824723369899437,0,798,0.47368421052631576,0.013784461152882205,0.09523809523809523,0.10902255639097744,0,-0.5824723369899437
android,2023-05,41,1,-0.5824723369899437,0,745,0.49530201342281877,0.009395973154362415,0.10201342281879194,0.11140939597315436,0,-0.5824723369899437
android,2023-06,42,1,-0.5824723369899437,0,760,0.5223684210526316,0.006578947368421052,0.11052631578947368,0.11710526315789474,0,-0.5824723369899437
android,2023-07,43,1,-0.5824723369899437,0,748,0.4839572192513369,0.008021390374331552,0.10026737967914438,0.10828877005347594,0,-0.5824723369899437
android,2023-08,44,1,-0.5824723369899437,0,782,0.4424552429667519,0.011508951406649617,0.09846547314578005,0.10997442455242967,0,-0.5824723369899437
android,2023-09,45,1,-0.5824723369899437,0,705,0.46808510638297873,0.0070921985815602835,0.09361702127659574,0.10070921985815602,0,-0.5824723369899437
android,2023-10,46,1,-0.5824723369899437,0,720,0.45416666666666666,0.013888888888888888,0.09027777777777778,0.10416666666666666,0,-0.5824723369899437
android,2023-11,47,1,-0.5824723369899437,0,613,0.4551386623164764,0.0032626427406199023,0.08809135399673736,0.09135399673735727,0,-0.5824723369899437
android,2023-12,48,1,-0.5824723369899437,0,546,0.4468864468864469,0.009157509157509158,0.09523809523809523,0.10439560439560439,0,-0.5824723369899437
android,2024-01,49,1,-0.5824723369899437,0,692,0.4393063583815029,0.004335260115606936,0.0838150289017341,0.08815028901734104,0,-0.5824723369899437
android,2024-02,50,1,-0.5824723369899437,0,636,0.4591194968553459,0.0031446540880503146,0.0770440251572327,0.08018867924528301,0,-0.5824723369899437
android,2024-03,51,1,-0.5824723369899437,0,617,0.4538087520259319,0.0016207455429497568,0.07455429497568881,0.07617504051863858,0,-0.5824723369899437
android,2024-04,52,1,-0.5824723369899437,0,529,0.42533081285444235,0.001890359168241966,0.07372400756143667,0.07561436672967864,0,-0.5824723369899437
android,2024-05,53,1,-0.5824723369899437,0,628,0.4171974522292994,0.0015923566878980893,0.052547770700636945,0.054140127388535034,0,-0.5824723369899437
android,2024-06,54,1,-0.5824723369899437,0,482,0.45020746887966806,0.002074688796680498,0.04149377593360996,0.043568464730290454,0,-0.5824723369899437
android,2024-07,55,1,-0.5824723369899437,0,503,0.441351888667992,0.0,0.07157057654075547,0.07157057654075547,0,-0.5824723369899437
android,2024-08,56,1,-0.5824723369899437,0,490,0.39183673469387753,0.004081632653061225,0.05510204081632653,0.05918367346938776,0,-0.5824723369899437
android,2024-09,57,1,-0.5824723369899437,0,465,0.4559139784946237,0.0,0.043010752688172046,0.043010752688172046,0,-0.5824723369899437
android,2024-10,58,1,-0.5824723369899437,0,499,0.48296593186372744,0.004008016032064128,0.06212424849699399,0.06613226452905811,0,-0.5824723369899437
android,2024-11,59,1,-0.5824723369899437,0,436,0.44036697247706424,0.0,0.0481651376146789,0.0481651376146789,0,-0.5824723369899437
android,2024-12,60,1,-0.5824723369899437,0,383,0.3968668407310705,0.0,0.04960835509138381,0.04960835509138381,0,-0.5824723369899437
apache-spark,2020-01,1,0,0.6785814699695615,1,247,0.3562753036437247,0.2591093117408907,0.22267206477732793,0.4817813765182186,0,0.0
apache-spark,2020-02,2,0,0.6785814699695615,1,193,0.43005181347150256,0.13471502590673576,0.25906735751295334,0.3937823834196891,0,0.0
apache-spark,2020-03,3,0,0.6785814699695615,1,182,0.5274725274725275,0.04945054945054945,0.2032967032967033,0.25274725274725274,0,0.0
apache-spark,2020-04,4,0,0.6785814699695615,1,225,0.5244444444444445,0.07111111111111111,0.21333333333333335,0.28444444444444444,0,0.0
apache-spark,2020-05,5,0,0.6785814699695615,1,182,0.5164835164835165,0.06593406593406594,0.19230769230769232,0.25824175824175827,0,0.0
apache-spark,2020-06,6,0,0.6785814699695615,1,183,0.5901639344262295,0.04371584699453552,0.14754098360655737,0.1912568306010929,0,0.0
apache-spark,2020-07,7,0,0.6785814699695615,1,162,0.4876543209876543,0.043209876543209874,0.19135802469135801,0.2345679012345679,0,0.0
apache-spark,2020-08,8,0,0.6785814699695615,1,147,0.46258503401360546,0.047619047619047616,0.1836734693877551,0.23129251700680273,0,0.0
apache-spark,2020-09,9,0,0.6785814699695615,1,142,0.5845070422535211,0.035211267605633804,0.19718309859154928,0.2323943661971831,0,0.0
apache-spark,2020-10,10,0,0.6785814699695615,1,181,0.5303867403314917,0.03314917127071823,0.17679558011049723,0.20994475138121546,0,0.0
apache-spark,2020-11,11,0,0.6785814699695615,1,135,0.5185185185185185,0.014814814814814815,0.2074074074074074,0.2222222222222222,0,0.0
apache-spark,2020-12,12,0,0.6785814699695615,1,118,0.5847457627118644,0.025423728813559324,0.1271186440677966,0.15254237288135591,0,0.0
apache-spark,2021-01,13,0,0.6785814699695615,1,107,0.5420560747663551,0.028037383177570093,0.16822429906542055,0.19626168224299065,0,0.0
apache-spark,2021-02,14,0,0.6785814699695615,1,109,0.6146788990825688,0.01834862385321101,0.11926605504587157,0.13761467889908258,0,0.0
apache-spark,2021-03,15,0,0.6785814699695615,1,117,0.6239316239316239,0.02564102564102564,0.13675213675213677,0.1623931623931624,0,0.0
apache-spark,2021-04,16,0,0.6785814699695615,1,108,0.5740740740740741,0.05555555555555555,0.18518518518518517,0.24074074074074073,0,0.0
apache-spark,2021-05,17,0,0.6785814699695615,1,107,0.5981308411214953,0.037383177570093455,0.14953271028037382,0.18691588785046728,0,0.0
apache-spark,2021-06,18,0,0.6785814699695615,1,112,0.5892857142857143,0.044642857142857144,0.11607142857142858,0.16071428571428573,0,0.0
apache-spark,2021-07,19,0,0.6785814699695615,1,135,0.6,0.022222222222222223,0.18518518518518517,0.2074074074074074,0,0.0
apache-spark,2021-08,20,0,0.6785814699695615,1,101,0.6633663366336634,0.009900990099009901,0.1188118811881188,0.12871287128712872,0,0.0
apache-spark,2021-09,21,0,0.6785814699695615,1,111,0.4774774774774775,0.02702702702702703,0.17117117117117117,0.1981981981981982,0,0.0
apache-spark,2021-10,22,0,0.6785814699695615,1,114,0.543859649122807,0.043859649122807015,0.14035087719298245,0.18421052631578946,0,0.0
apache-spark,2021-11,23,0,0.6785814699695615,1,114,0.5877192982456141,0.05263157894736842,0.14035087719298245,0.19298245614035087,0,0.0
apache-spark,2021-12,24,0,0.6785814699695615,1,101,0.6039603960396039,0.019801980198019802,0.1188118811881188,0.1386138613861386,0,0.0
apache-spark,2022-01,25,0,0.6785814699695615,1,95,0.5578947368421052,0.021052631578947368,0.10526315789473684,0.12631578947368421,0,0.0
apache-spark,2022-02,26,0,0.6785814699695615,1,123,0.5609756097560976,0.04065040650406504,0.0975609756097561,0.13821138211382114,0,0.0
apache-spark,2022-03,27,0,0.6785814699695615,1,124,0.5725806451612904,0.016129032258064516,0.1532258064516129,0.16935483870967744,0,0.0
apache-spark,2022-04,28,0,0.6785814699695615,1,132,0.5606060606060606,0.007575757575757576,0.10606060606060606,0.11363636363636365,0,0.0
apache-spark,2022-05,29,0,0.6785814699695615,1,111,0.5495495495495496,0.009009009009009009,0.17117117117117117,0.18018018018018017,0,0.0
apache-spark,2022-06,30,0,0.6785814699695615,1,113,0.4424778761061947,0.017699115044247787,0.168141592920354,0.18584070796460178,0,0.0
apache-spark,2022-07,31,0,0.6785814699695615,1,128,0.59375,0.03125,0.109375,0.140625,0,0.0
apache-spark,2022-08,32,0,0.6785814699695615,1,98,0.6224489795918368,0.02040816326530612,0.09183673469387756,0.11224489795918367,0,0.0
apache-spark,2022-09,33,0,0.6785814699695615,1,101,0.6237623762376238,0.039603960396039604,0.07920792079207921,0.1188118811881188,0,0.0
apache-spark,2022-10,34,0,0.6785814699695615,1,121,0.6115702479338843,0.03305785123966942,0.09917355371900827,0.1322314049586777,0,0.0
apache-spark,2022-11,35,0,0.6785814699695615,1,79,0.5316455696202531,0.02531645569620253,0.12658227848101267,0.1518987341772152,0,0.0
apache-spark,2022-11,35,1,0.6785814699695615,1,3,0.6666666666666666,0.0,0.0,0.0,1,0.6785814699695615
apache-spark,2022-12,36,1,0.6785814699695615,1,103,0.5728155339805825,0.019417475728155338,0.11650485436893204,0.13592233009708737,1,0.6785814699695615
apache-spark,2023-01,37,1,0.6785814699695615,1,73,0.5616438356164384,0.0273972602739726,0.0821917808219178,0.1095890410958904,1,0.6785814699695615
apache-spark,2023-02,38,1,0.6785814699695615,1,97,0.6597938144329897,0.030927835051546393,0.061855670103092786,0.09278350515463918,1,0.6785814699695615
apache-spark,2023-03,39,1,0.6785814699695615,1,92,0.6630434782608695,0.021739130434782608,0.07608695652173914,0.09782608695652174,1,0.6785814699695615
apache-spark,2023-04,40,1,0.6785814699695615,1,65,0.6,0.0,0.046153846153846156,0.046153846153846156,1,0.6785814699695615
apache-spark,2023-05,41,1,0.6785814699695615,1,73,0.5342465753424658,0.0,0.1095890410958904,0.1095890410958904,1,0.6785814699695615
apache-spark,2023-06,42,1,0.6785814699695615,1,65,0.6615384615384615,0.0,0.09230769230769231,0.09230769230769231,1,0.6785814699695615
apache-spark,2023-07,43,1,0.6785814699695615,1,69,0.6666666666666666,0.07246376811594203,0.043478260869565216,0.11594202898550725,1,0.6785814699695615
apache-spark,2023-08,44,1,0.6785814699695615,1,62,0.6451612903225806,0.0,0.06451612903225806,0.06451612903225806,1,0.6785814699695615
apache-spark,2023-09,45,1,0.6785814699695615,1,50,0.68,0.0,0.1,0.1,1,0.6785814699695615
apache-spark,2023-10,46,1,0.6785814699695615,1,54,0.5370370370370371,0.018518518518518517,0.12962962962962962,0.14814814814814814,1,0.6785814699695615
apache-spark,2023-11,47,1,0.6785814699695615,1,57,0.5263157894736842,0.017543859649122806,0.07017543859649122,0.08771929824561403,1,0.6785814699695615
apache-spark,2023-12,48,1,0.6785814699695615,1,47,0.5957446808510638,0.0,0.0851063829787234,0.0851063829787234,1,0.6785814699695615
apache-spark,2024-01,49,1,0.6785814699695615,1,63,0.6190476190476191,0.015873015873015872,0.06349206349206349,0.07936507936507936,1,0.6785814699695615
apache-spark,2024-02,50,1,0.6785814699695615,1,52,0.5384615384615384,0.038461538461538464,0.15384615384615385,0.19230769230769232,1,0.6785814699695615
apache-spark,2024-03,51,1,0.6785814699695615,1,59,0.5084745762711864,0.01694915254237288,0.06779661016949153,0.0847457627118644,1,0.6785814699695615
apache-spark,2024-04,52,1,0.6785814699695615,1,46,0.5652173913043478,0.0,0.10869565217391304,0.10869565217391304,1,0.6785814699695615
apache-spark,2024-05,53,1,0.6785814699695615,1,39,0.6153846153846154,0.0,0.05128205128205128,0.05128205128205128,1,0.6785814699695615
apache-spark,2024-06,54,1,0.6785814699695615,1,45,0.5555555555555556,0.0,0.08888888888888889,0.08888888888888889,1,0.6785814699695615
apache-spark,2024-07,55,1,0.6785814699695615,1,49,0.7142857142857143,0.02040816326530612,0.08163265306122448,0.1020408163265306,1,0.6785814699695615
apache-spark,2024-08,56,1,0.6785814699695615,1,47,0.5319148936170213,0.0,0.06382978723404255,0.06382978723404255,1,0.6785814699695615
apache-spark,2024-09,57,1,0.6785814699695615,1,38,0.47368421052631576,0.0,0.0,0.0,1,0.6785814699695615
apache-spark,2024-10,58,1,0.6785814699695615,1,36,0.5,0.0,0.1111111111111111,0.1111111111111111,1,0.6785814699695615
apache-spark,2024-11,59,1,0.6785814699695615,1,35,0.5714285714285714,0.0,0.08571428571428572,0.08571428571428572,1,0.6785814699695615
apache-spark,2024-12,60,1,0.6785814699695615,1,20,0.4,0.0,0.15,0.15,1,0.6785814699695615
bash,2020-01,1,0,0.4267372425853595,1,364,0.37637362637362637,0.2664835164835165,0.2087912087912088,0.47527472527472525,0,0.0
bash,2020-02,2,0,0.4267372425853595,1,310,0.5258064516129032,0.08064516129032258,0.2032258064516129,0.2838709677419355,0,0.0
bash,2020-03,3,0,0.4267372425853595,1,282,0.5780141843971631,0.07801418439716312,0.16312056737588654,0.24113475177304966,0,0.0
bash,2020-04,4,0,0.4267372425853595,1,308,0.5941558441558441,0.03896103896103896,0.17207792207792208,0.21103896103896103,0,0.0
bash,2020-05,5,0,0.4267372425853595,1,280,0.5857142857142857,0.04642857142857143,0.1392857142857143,0.18571428571428572,0,0.0
bash,2020-06,6,0,0.4267372425853595,1,260,0.5615384615384615,0.03076923076923077,0.14615384615384616,0.17692307692307693,0,0.0
bash,2020-07,7,0,0.4267372425853595,1,233,0.5836909871244635,0.03862660944206009,0.12875536480686695,0.16738197424892703,0,0.0
bash,2020-08,8,0,0.4267372425853595,1,243,0.5555555555555556,0.02880658436213992,0.14814814814814814,0.17695473251028807,0,0.0
bash,2020-09,9,0,0.4267372425853595,1,223,0.6053811659192825,0.017937219730941704,0.14349775784753363,0.16143497757847533,0,0.0
bash,2020-10,10,0,0.4267372425853595,1,219,0.6255707762557078,0.0228310502283105,0.1141552511415525,0.136986301369863,0,0.0
bash,2020-11,11,0,0.4267372425853595,1,207,0.6231884057971014,0.00966183574879227,0.12077294685990338,0.13043478260869565,0,0.0
bash,2020-12,12,0,0.4267372425853595,1,173,0.5549132947976878,0.011560693641618497,0.1676300578034682,0.1791907514450867,0,0.0
bash,2021-01,13,0,0.4267372425853595,1,184,0.5054347826086957,0.03260869565217391,0.14130434782608695,0.17391304347826086,0,0.0
bash,2021-02,14,0,0.4267372425853595,1,177,0.5819209039548022,0.022598870056497175,0.14124293785310735,0.1638418079096045,0,0.0
bash,2021-03,15,0,0.4267372425853595,1,213,0.6244131455399061,0.023474178403755867,0.14084507042253522,0.1643192488262911,0,0.0
bash,2021-04,16,0,0.4267372425853595,1,210,0.6571428571428571,0.023809523809523808,0.1,0.12380952380952381,0,0.0
bash,2021-05,17,0,0.4267372425853595,1,152,0.6381578947368421,0.019736842105263157,0.13157894736842105,0.1513157894736842,0,0.0
bash,2021-06,18,0,0.4267372425853595,1,185,0.572972972972973,0.010810810810810811,0.12432432432432433,0.13513513513513514,0,0.0
bash,2021-07,19,0,0.4267372425853595,1,156,0.6089743589743589,0.02564102564102564,0.09615384615384616,0.1217948717948718,0,0.0
bash,2021-08,20,0,0.4267372425853595,1,164,0.6158536585365854,0.03048780487804878,0.08536585365853659,0.11585365853658537,0,0.0
bash,2021-09,21,0,0.4267372425853595,1,135,0.6666666666666666,0.022222222222222223,0.07407407407407407,0.0962962962962963,0,0.0
bash,2021-10,22,0,0.4267372425853595,1,191,0.5602094240837696,0.041884816753926704,0.12041884816753927,0.16230366492146597,0,0.0
bash,2021-11,23,0,0.4267372425853595,1,182,0.6153846153846154,0.01098901098901099,0.10989010989010989,0.12087912087912088,0,0.0
bash,2021-12,24,0,0.4267372425853595,1,168,0.6666666666666666,0.017857142857142856,0.05952380952380952,0.07738095238095238,0,0.0
bash,2022-01,25,0,0.4267372425853595,1,217,0.663594470046083,0.013824884792626729,0.08755760368663594,0.10138248847926266,0,0.0
bash,2022-02,26,0,0.4267372425853595,1,162,0.6111111111111112,0.018518518518518517,0.09876543209876543,0.11728395061728394,0,0.0
bash,2022-03,27,0,0.4267372425853595,1,204,0.5784313725490197,0.00980392156862745,0.10784313725490197,0.11764705882352941,0,0.0
bash,2022-04,28,0,0.4267372425853595,1,179,0.5418994413407822,0.00558659217877095,0.11173184357541899,0.11731843575418993,0,0.0
bash,2022-05,29,0,0.4267372425853595,1,169,0.6153846153846154,0.005917159763313609,0.14201183431952663,0.14792899408284024,0,0.0
bash,2022-06,30,0,0.4267372425853595,1,180,0.6888888888888889,0.005555555555555556,0.08333333333333333,0.08888888888888888,0,0.0
bash,2022-07,31,0,0.4267372425853595,1,176,0.6136363636363636,0.017045454545454544,0.11931818181818182,0.13636363636363635,0,0.0
bash,2022-08,32,0,0.4267372425853595,1,166,0.5963855421686747,0.018072289156626505,0.07228915662650602,0.09036144578313253,0,0.0
bash,2022-09,33,0,0.4267372425853595,1,148,0.6621621621621622,0.006756756756756757,0.10810810810810811,0.11486486486486487,0,0.0
bash,2022-10,34,0,0.4267372425853595,1,135,0.6962962962962963,0.014814814814814815,0.05185185185185185,0.06666666666666667,0,0.0
bash,2022-11,35,0,0.4267372425853595,1,137,0.6642335766423357,0.014598540145985401,0.072992700729927,0.0875912408759124,0,0.0
bash,2022-11,35,1,0.4267372425853595,1,6,0.5,0.0,0.0,0.0,1,0.4267372425853595
