month_id,month_dt,high_tag,weighted_mean,denom_sum,n_domains,layer,outcome
2020-11,2020-11-01 00:00:00+00:00,1,0.16538990375171872,10182.0,8.0,resorting,brand_new_platform_share
2020-12,2020-12-01 00:00:00+00:00,0,0.1169139465875371,3370.0,8.0,resorting,brand_new_platform_share
2020-12,2020-12-01 00:00:00+00:00,1,0.1711467801198994,10342.0,8.0,resorting,brand_new_platform_share
2021-01,2021-01-01 00:00:00+00:00,0,0.11336482356210055,3599.0,8.0,resorting,brand_new_platform_share
2021-01,2021-01-01 00:00:00+00:00,1,0.17097159665410416,10879.0,8.0,resorting,brand_new_platform_share
2021-02,2021-02-01 00:00:00+00:00,0,0.12362555720653787,3365.0,8.0,resorting,brand_new_platform_share
2021-02,2021-02-01 00:00:00+00:00,1,0.17393514282809794,9837.0,8.0,resorting,brand_new_platform_share
2021-03,2021-03-01 00:00:00+00:00,0,0.12284541723666208,3655.0,8.0,resorting,brand_new_platform_share
2021-03,2021-03-01 00:00:00+00:00,1,0.17519042437431984,11028.0,8.0,resorting,brand_new_platform_share
2021-04,2021-04-01 00:00:00+00:00,0,0.12720950449145174,3451.0,8.0,resorting,brand_new_platform_share
2021-04,2021-04-01 00:00:00+00:00,1,0.1808302330135108,10214.0,8.0,resorting,brand_new_platform_share
2021-05,2021-05-01 00:00:00+00:00,0,0.14159779614325066,3630.0,8.0,resorting,brand_new_platform_share
2021-05,2021-05-01 00:00:00+00:00,1,0.1856498725740051,10202.0,8.0,resorting,brand_new_platform_share
2021-06,2021-06-01 00:00:00+00:00,0,0.13327475102519035,3414.0,8.0,resorting,brand_new_platform_share
2021-06,2021-06-01 00:00:00+00:00,1,0.1867785939139559,9530.0,8.0,resorting,brand_new_platform_share
2021-07,2021-07-01 00:00:00+00:00,0,0.14250232846941943,3221.0,8.0,resorting,brand_new_platform_share
2021-07,2021-07-01 00:00:00+00:00,1,0.18985339099251133,9481.0,8.0,resorting,brand_new_platform_share
2021-08,2021-08-01 00:00:00+00:00,0,0.14975399753997537,3252.0,8.0,resorting,brand_new_platform_share
2021-08,2021-08-01 00:00:00+00:00,1,0.18954733382805047,9433.0,8.0,resorting,brand_new_platform_share
2021-09,2021-09-01 00:00:00+00:00,0,0.1474078700811992,3202.0,8.0,resorting,brand_new_platform_share
2021-09,2021-09-01 00:00:00+00:00,1,0.19178539626001775,8984.0,8.0,resorting,brand_new_platform_share
