treated_user_id,control_user_id,first_direct_ai_month_index,first_direct_ai_month,distance
22485685,9085348,644,2023-09,0.5479458568710642
22501996,9219320,644,2023-09,0.5479527781605584
22505083,9287033,644,2023-09,0.5479596996271678
22511831,9352205,644,2023-09,0.5479666212708981
22527465,9471401,644,2023-09,0.5479735430917573
22528728,9496090,644,2023-09,0.5479804650897514
22541499,9574789,644,2023-09,0.5479873872648876
22547621,9652160,644,2023-09,0.5479943096171727
22565473,9693402,644,2023-09,0.5480012321466137
22571083,9780606,644,2023-09,0.5480081548532173
22576068,9934622,644,2023-09,0.5480150777369902
22581367,10002278,644,2023-09,0.5480220007979404
22618955,10174861,644,2023-09,0.5480289240360732
22623781,10276562,644,2023-09,0.5480358474513964
22628980,10466645,644,2023-09,0.5480427710439163
22630835,10982636,644,2023-09,0.5480496948136406
22633943,11014030,644,2023-09,0.548056618760576
22649301,11073815,644,2023-09,0.5480635428847286
19068,1883316,645,2023-10,0.04311646850515258
295783,478884,645,2023-10,0.050207629410698715
433304,171461,645,2023-10,0.561426186669416
960412,302102,645,2023-10,0.5614339501905259
1161518,165071,645,2023-10,0.0
1314159,250422,645,2023-10,0.0
1401472,13131,645,2023-10,0.0
1514861,65863,645,2023-10,0.0021562699843163118
1639594,25197,645,2023-10,0.0
1794714,437458,645,2023-10,0.5614686727795545
2013747,297150,645,2023-10,0.0
2386605,1708580,645,2023-10,0.0204031503701343
2936675,997381,645,2023-10,0.5614683408323149
3181392,997934,645,2023-10,0.5614761058937883
3301428,1025616,645,2023-10,0.5614838711728987
5059740,1033591,645,2023-10,0.5614916366696557
5069802,1055817,645,2023-10,0.5614994023840685
5640517,14320103,645,2023-10,1.0298748031982594
5743692,268847,645,2023-10,0.0
6216983,1314503,645,2023-10,0.5615034053680245
6243352,7461381,645,2023-10,0.0074114020000082045
6273251,48503,645,2023-10,0.0
6938986,9479,645,2023-10,0.0
7069587,1341942,645,2023-10,0.5614927781417319
7874693,20270,645,2023-10,1.0420517880892122
8055172,1480138,645,2023-10,0.5614932990595404
8640217,1585528,645,2023-10,0.5615010655619156
8684936,1664664,645,2023-10,0.5615088322819995
9923150,1673776,645,2023-10,0.5615165992198021
10302721,999355,645,2023-10,0.0034652355487145878
10612586,1690805,645,2023-10,0.5615052696940748
11479825,5986907,645,2023-10,1.0405711199200307
11825651,1878846,645,2023-10,0.5615051417397062
12137035,2009558,645,2023-10,0.5615129091517099
12342079,2011284,645,2023-10,0.561520676781469
12412154,1527,645,2023-10,0.0
12462568,90580,645,2023-10,0.0
13466944,2179994,645,2023-10,0.561514386970922
13780821,2558463,645,2023-10,0.5615221549665508
14561160,2672662,645,2023-10,0.5615299231799639
14636214,2866298,645,2023-10,0.5615376916111711
14999075,5816253,645,2023-10,0.0
15302494,157650,645,2023-10,0.0
15753359,3220491,645,2023-10,0.5615564072934037
16259960,3702685,645,2023-10,0.5615641765449847
16725431,6610,645,2023-10,0.0
17492598,3962803,645,2023-10,0.5615529027828474
17618007,5069309,645,2023-10,0.561560672215021
17623211,649920,645,2023-10,0.0
17814265,1379059,645,2023-10,0.0
17962148,93796,645,2023-10,0.0
18346559,5879279,645,2023-10,0.0
19116203,5493988,645,2023-10,0.561579741898074
19381702,5637601,645,2023-10,0.0
19782462,250962,645,2023-10,0.0
19794760,5767535,645,2023-10,0.5615916579584438
19830301,6442390,645,2023-10,0.5615994289914049
20300125,6454340,645,2023-10,0.5616072002422909
20426737,6737797,645,2023-10,0.5616149717111123
20589631,6908167,645,2023-10,0.5616227433978774
20870190,7463754,645,2023-10,0.5616305153025962
20916321,7719482,645,2023-10,0.5616382874252774
21395742,217844,645,2023-10,0.0
21602382,7897972,645,2023-10,0.5616493183069531
21903208,7946082,645,2023-10,0.5616570910322691
21905524,746308,645,2023-10,0.0
22097147,20712,645,2023-10,0.0
22380460,21769004,645,2023-10,0.4081928799096203
22424400,7951016,645,2023-10,0.5616437515749646
22448336,41782,645,2023-10,0.0
22452328,43343,645,2023-10,0.0
22559516,8392185,645,2023-10,0.5616659474203577
22562151,643357,645,2023-10,0.0
22609645,8512776,645,2023-10,0.5616769029478448
22672438,8586348,645,2023-10,0.5616846771159344
22680882,8616751,645,2023-10,0.5616924515020918
22684275,8815697,645,2023-10,0.561700226106328
22685342,9085348,645,2023-10,0.561708000928652
22698917,9219320,645,2023-10,0.5617157759690726
22758993,9352205,645,2023-10,0.5617235512275995
22763533,9373320,645,2023-10,0.5617313267042423
22770646,9471401,645,2023-10,0.561739102399009
22770813,9496090,645,2023-10,0.5617468783119097
22771750,9652160,645,2023-10,0.5617546544429547
22771871,9671717,645,2023-10,0.5617624307921515
22781790,9693402,645,2023-10,0.5617702073595103
22781937,9780606,645,2023-10,0.5617779841450403
22788166,9934622,645,2023-10,0.561785761148751
22813793,10174861,645,2023-10,0.5617935383706514
22828464,10982636,645,2023-10,0.5618013158107504
214446,412234,646,2023-11,0.567042381138493
471136,901449,646,2023-11,0.0
522444,2385,646,2023-11,0.0
523612,37213,646,2023-11,0.0
583187,1006955,646,2023-11,0.5670100684073965
959484,1488641,646,2023-11,0.56701832334341
1170274,1691599,646,2023-11,0.567026578523003
1601580,2981639,646,2023-11,0.2532833587824043
1745001,6890912,646,2023-11,0.0024234455124773537
1977614,191246,646,2023-11,0.0
2513309,1911036,646,2023-11,0.5670303484042359
3467867,2869814,646,2023-11,0.5670386042787761
4474869,18043665,646,2023-11,0.0
4656516,11654,646,2023-11,1.0378352769811532
5013143,2908420,646,2023-11,0.5670164988829549
