specification,draw,coef,actual_coef
novice_entry_share,346,-0.012602815529604773,0.005759913227238719
novice_entry_share,347,0.0030198655216319057,0.005759913227238719
novice_entry_share,348,0.01116109923478332,0.005759913227238719
novice_entry_share,349,-0.010940636151548425,0.005759913227238719
novice_entry_share,350,9.928635534345361e-05,0.005759913227238719
novice_entry_share,351,0.01537359671228973,0.005759913227238719
novice_entry_share,352,-0.007489980335831572,0.005759913227238719
novice_entry_share,353,-0.005067117716744951,0.005759913227238719
novice_entry_share,354,-0.00529264940411022,0.005759913227238719
novice_entry_share,355,0.01277768112312277,0.005759913227238719
novice_entry_share,356,0.01065817122241816,0.005759913227238719
novice_entry_share,357,-0.0014936566424014997,0.005759913227238719
novice_entry_share,358,-0.01160357186127674,0.005759913227238719
novice_entry_share,359,-0.0038129078797291376,0.005759913227238719
novice_entry_share,360,-0.004195814945292343,0.005759913227238719
novice_entry_share,361,0.0002707750980730593,0.005759913227238719
novice_entry_share,362,0.005090987353453698,0.005759913227238719
novice_entry_share,363,0.009695418505164657,0.005759913227238719
novice_entry_share,364,-0.0011165366926351268,0.005759913227238719
novice_entry_share,365,-0.003906448327830567,0.005759913227238719
novice_entry_share,366,-0.0017248042114132941,0.005759913227238719
novice_entry_share,367,0.009654381310516479,0.005759913227238719
novice_entry_share,368,0.006800729666931064,0.005759913227238719
novice_entry_share,369,0.002327562311457513,0.005759913227238719
novice_entry_share,370,0.005197328501447017,0.005759913227238719
novice_entry_share,371,-0.007584992316986375,0.005759913227238719
novice_entry_share,372,0.0034784581585235444,0.005759913227238719
novice_entry_share,373,-0.016813728522862434,0.005759913227238719
novice_entry_share,374,-0.007955309384733747,0.005759913227238719
novice_entry_share,375,0.004639974981239905,0.005759913227238719
novice_entry_share,376,-0.0010269816084704144,0.005759913227238719
novice_entry_share,377,0.0022370013294458102,0.005759913227238719
novice_entry_share,378,-0.012250807556088084,0.005759913227238719
novice_entry_share,379,-0.011583850127468749,0.005759913227238719
novice_entry_share,380,-0.0039930786169599455,0.005759913227238719
novice_entry_share,381,-0.01178940541414897,0.005759913227238719
novice_entry_share,382,-0.0076815717021180155,0.005759913227238719
novice_entry_share,383,0.004445913373124906,0.005759913227238719
novice_entry_share,384,-0.002531837644457634,0.005759913227238719
novice_entry_share,385,0.005923534836343266,0.005759913227238719
novice_entry_share,386,0.0014035814320628782,0.005759913227238719
novice_entry_share,387,0.008775480281740597,0.005759913227238719
novice_entry_share,388,-0.012933556833137648,0.005759913227238719
novice_entry_share,389,-0.00871531983013802,0.005759913227238719
novice_entry_share,390,-0.0025647848360552767,0.005759913227238719
novice_entry_share,391,-0.0007229346284858977,0.005759913227238719
novice_entry_share,392,-0.008964786029810287,0.005759913227238719
novice_entry_share,393,0.012557847490813404,0.005759913227238719
novice_entry_share,394,-0.0018427678942183104,0.005759913227238719
